,Unnamed: 0,Unnamed: 0.1,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
195,195.0,195.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
196,196.0,196.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
197,197.0,197.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
198,198.0,198.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
199,199.0,199.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
200,200.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
201,201.0,201.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
202,202.0,202.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
203,203.0,203.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
204,204.0,204.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
205,205.0,205.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
206,206.0,206.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
207,207.0,207.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
208,208.0,208.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
209,209.0,209.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
210,210.0,210.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
211,211.0,211.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
212,212.0,212.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
213,213.0,213.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
214,214.0,214.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
215,215.0,215.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
216,216.0,216.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
217,217.0,217.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
218,218.0,218.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
219,219.0,219.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
220,220.0,220.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
221,221.0,221.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
222,222.0,222.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
223,223.0,223.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
224,224.0,224.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
225,225.0,225.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
226,226.0,226.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
227,227.0,227.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
228,228.0,228.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
229,229.0,229.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
230,230.0,230.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
231,231.0,231.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
232,232.0,232.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
233,233.0,233.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
234,234.0,234.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
235,235.0,235.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
236,236.0,236.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
237,237.0,237.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
238,238.0,238.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
239,239.0,239.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
240,240.0,240.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
241,241.0,241.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
242,242.0,242.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
243,243.0,243.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
244,244.0,244.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
245,245.0,245.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
246,246.0,246.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
247,247.0,247.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
248,248.0,248.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
249,249.0,249.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
250,250.0,250.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
251,251.0,251.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
252,252.0,252.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
253,253.0,253.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
254,254.0,254.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
255,255.0,255.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
256,256.0,256.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],486.98,-51.3,-4.03,-49.26,3.25,-2.77,61.91,217.41,4095.0,1489.0,2606.0,36.36,-0.01,0.24,-0.16,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257,257.0,257.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],644.82,-35.52,-4.03,-32.81,4.48,-2.59,48.42,111.48,1762.0,527.0,1235.0,29.91,-0.02,0.44,-0.22,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
258,258.0,258.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],604.34,-39.56,-4.03,-37.03,7.04,-2.6,41.66,11.84,184.0,47.0,137.0,25.54,-0.26,1.09,-0.73,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
259,259.0,259.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],611.67,-38.83,-4.03,-36.26,5.82,-2.61,40.93,10.14,158.0,44.0,114.0,27.85,-0.3,1.02,-0.81,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
260,260.0,260.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],558.29,-44.17,-4.03,-41.83,3.21,-2.77,57.35,162.54,2912.0,1030.0,1882.0,35.37,-0.02,0.31,-0.2,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
261,261.0,261.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],558.4,-44.16,-4.03,-41.81,5.14,-2.59,56.06,90.93,1520.0,462.0,1058.0,30.39,-0.03,0.46,-0.25,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
262,262.0,262.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],576.57,-42.34,-4.03,-39.92,6.92,-3.39,44.15,10.43,166.0,42.0,124.0,25.3,-0.32,1.03,-0.78,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
263,263.0,263.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],636.68,-36.33,-4.03,-33.66,5.73,-3.38,38.31,9.71,146.0,41.0,105.0,28.08,-0.3,0.93,-0.78,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
264,264.0,264.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],564.39,-43.56,-4.03,-41.19,2.93,-10.04,52.79,10.97,202.0,97.0,105.0,48.02,-0.27,0.67,-1.14,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
265,265.0,265.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],658.84,-34.11,-4.03,-31.35,3.65,-9.77,46.11,7.08,126.0,48.0,78.0,38.1,-0.31,1.17,-1.22,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
266,266.0,266.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],617.62,-38.24,-4.03,-35.64,3.54,-6.09,39.16,3.56,57.0,17.0,40.0,29.82,-0.82,1.19,-1.67,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
267,267.0,267.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],566.83,-43.31,-4.03,-40.94,5.47,-9.06,43.4,2.64,44.0,8.0,36.0,18.18,-1.25,1.5,-1.86,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
268,268.0,268.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],917.11,-8.29,-4.03,-4.44,4.88,-9.69,17.45,3.2,42.0,22.0,20.0,52.38,-0.17,1.63,-2.14,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
269,269.0,269.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],751.27,-24.87,-4.03,-21.72,1.94,-5.49,25.59,1.85,26.0,6.0,20.0,23.08,-1.07,1.03,-1.71,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
270,270.0,270.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],822.53,-17.74,-4.03,-14.29,1.02,-5.99,17.74,1.38,18.0,5.0,13.0,27.78,-1.06,0.6,-1.69,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
271,271.0,271.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],507.58,-49.24,-4.03,-47.11,3.22,-2.77,60.83,158.23,2953.0,1085.0,1868.0,36.74,-0.02,0.3,-0.2,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
272,272.0,272.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],578.53,-42.14,-4.03,-39.72,4.96,-2.59,53.76,93.31,1548.0,475.0,1073.0,30.68,-0.03,0.45,-0.24,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
273,273.0,273.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],548.94,-45.1,-4.03,-42.8,7.14,-3.33,46.83,10.29,171.0,40.0,131.0,23.39,-0.34,1.04,-0.76,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
274,274.0,274.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],632.96,-36.7,-4.03,-34.05,5.89,-3.31,38.67,9.53,145.0,40.0,105.0,27.59,-0.3,1.0,-0.8,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
275,275.0,275.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],532.09,-46.79,-4.03,-44.56,3.21,-2.77,58.58,151.22,2766.0,1008.0,1758.0,36.44,-0.02,0.32,-0.21,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
276,276.0,276.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],522.95,-47.7,-4.03,-45.51,5.13,-2.59,58.66,87.03,1495.0,455.0,1040.0,30.43,-0.04,0.45,-0.25,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
277,277.0,277.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],576.09,-42.39,-4.03,-39.97,6.92,-3.33,44.2,10.39,167.0,43.0,124.0,25.75,-0.32,0.99,-0.77,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
278,278.0,278.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],891.64,-10.83,-4.03,-7.09,8.19,-5.72,16.71,2.81,35.0,13.0,22.0,37.14,-0.3,1.41,-1.31,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
279,279.0,279.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],814.81,-18.52,-4.03,-15.1,2.62,-5.37,19.09,1.3,18.0,6.0,12.0,33.33,-1.11,1.01,-2.16,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
280,280.0,280.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],815.95,-18.4,-4.03,-14.98,1.96,-7.02,19.74,1.1,14.0,3.0,11.0,21.43,-1.41,1.41,-2.18,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
281,281.0,281.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],840.68,-15.93,-4.03,-12.4,3.53,-9.21,17.41,1.89,27.0,14.0,13.0,51.85,-0.6,1.18,-2.53,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
282,282.0,282.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],516.09,-48.39,-4.03,-46.22,2.93,-2.77,60.71,152.16,2783.0,956.0,1827.0,34.35,-0.02,0.33,-0.2,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
283,283.0,283.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],551.91,-44.81,-4.03,-42.49,5.1,-2.59,55.32,87.12,1489.0,459.0,1030.0,30.83,-0.03,0.45,-0.25,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
284,284.0,284.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],591.14,-40.88,-4.03,-38.4,6.84,-2.65,42.72,10.16,162.0,40.0,122.0,24.69,-0.31,1.11,-0.78,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
285,285.0,285.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],569.4,-43.06,-4.03,-40.67,5.67,-2.65,44.83,9.09,148.0,36.0,112.0,24.32,-0.37,1.06,-0.83,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
286,286.0,286.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],515.5,-48.45,-4.03,-46.28,2.93,-2.77,60.8,142.73,2663.0,926.0,1737.0,34.77,-0.02,0.34,-0.21,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
287,287.0,287.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],513.94,-48.6,-4.03,-46.45,5.13,-2.59,57.55,84.58,1462.0,450.0,1012.0,30.78,-0.04,0.45,-0.26,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
288,288.0,288.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],565.84,-43.41,-4.03,-41.04,6.96,-3.39,45.19,9.93,162.0,41.0,121.0,25.31,-0.34,1.0,-0.8,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
289,289.0,289.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],671.32,-32.87,-4.03,-30.05,2.03,-11.54,34.57,1.84,30.0,14.0,16.0,46.67,-1.27,0.86,-3.14,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
290,290.0,290.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],752.2,-24.78,-4.03,-21.62,2.33,-8.23,24.85,1.37,18.0,7.0,11.0,38.89,-1.53,0.64,-2.91,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
291,291.0,291.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],831.71,-16.83,-4.03,-13.34,1.37,-5.22,17.95,1.29,16.0,4.0,12.0,25.0,-1.12,0.96,-1.81,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
292,292.0,292.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],791.19,-20.88,-4.03,-17.56,2.95,-11.68,25.07,1.71,25.0,13.0,12.0,52.0,-0.88,0.97,-2.89,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
293,293.0,293.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],522.89,-47.71,-4.03,-45.51,2.93,-2.77,59.73,137.45,2603.0,938.0,1665.0,36.04,-0.02,0.33,-0.22,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
294,294.0,294.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],513.37,-48.66,-4.03,-46.51,5.11,-2.59,57.34,82.46,1467.0,454.0,1013.0,30.95,-0.04,0.44,-0.26,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
295,295.0,295.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],577.2,-42.28,-4.03,-39.86,7.13,-3.32,44.09,10.17,163.0,42.0,121.0,25.77,-0.33,0.99,-0.78,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
296,296.0,296.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],499.42,-50.06,-4.03,-47.96,2.92,-2.77,61.13,134.68,2565.0,926.0,1639.0,36.1,-0.02,0.33,-0.22,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
297,297.0,297.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],801.05,-19.89,-4.03,-16.53,2.98,-11.68,24.35,1.9,28.0,15.0,13.0,53.57,-0.74,1.02,-2.78,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
298,298.0,298.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],542.62,-45.74,-4.03,-43.46,2.69,-2.18,59.47,192.04,3483.0,1440.0,2043.0,41.34,-0.01,0.23,-0.19,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
299,299.0,299.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],623.85,-37.61,-4.03,-35.0,5.27,-2.29,49.99,99.99,1604.0,492.0,1112.0,30.67,-0.02,0.44,-0.23,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
300,300.0,300.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],593.82,-40.62,-4.03,-38.12,7.04,-2.37,42.58,11.42,182.0,47.0,135.0,25.82,-0.28,1.1,-0.75,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
